<DATE>,<TIME>,<LAST>,<VOL>
03/07/20,17:33:14,196.240000000,50
03/07/20,17:33:14,196.240000000,450
03/07/20,17:33:17,196.240000000,100
03/07/20,17:33:17,196.240000000,370
03/07/20,17:33:18,196.240000000,80
03/07/20,17:33:18,196.240000000,100
03/07/20,17:33:18,196.240000000,40
03/07/20,17:33:18,196.240000000,280
03/07/20,17:33:18,196.240000000,30
03/07/20,17:33:20,196.230000000,10
03/07/20,17:33:20,196.240000000,10
03/07/20,17:33:20,196.250000000,200
03/07/20,17:33:20,196.250000000,200
03/07/20,17:33:20,196.250000000,540
03/07/20,17:33:20,196.250000000,1050
03/07/20,17:33:20,196.250000000,1450
03/07/20,17:33:20,196.250000000,500
03/07/20,17:33:20,196.250000000,40
03/07/20,17:33:20,196.260000000,10
03/07/20,17:33:20,196.260000000,100
03/07/20,17:33:21,196.270000000,100
03/07/20,17:33:21,196.270000000,40
03/07/20,17:33:21,196.270000000,260
03/07/20,17:33:21,196.270000000,100
03/07/20,17:33:21,196.270000000,300
03/07/20,17:33:21,196.270000000,240
03/07/20,17:33:21,196.250000000,10
03/07/20,17:33:21,196.240000000,10
03/07/20,17:33:21,196.220000000,40
03/07/20,17:33:23,196.260000000,10
03/07/20,17:33:23,196.260000000,500
03/07/20,17:33:23,196.260000000,160
03/07/20,17:33:26,196.270000000,540
03/07/20,17:33:26,196.280000000,30
03/07/20,17:33:26,196.280000000,100
03/07/20,17:33:26,196.280000000,10
03/07/20,17:33:26,196.280000000,100
03/07/20,17:33:26,196.280000000,100
03/07/20,17:33:26,196.280000000,40
03/07/20,17:33:26,196.280000000,60
03/07/20,17:33:26,196.280000000,10
03/07/20,17:33:26,196.280000000,360
03/07/20,17:33:26,196.290000000,100
03/07/20,17:33:26,196.290000000,100
03/07/20,17:33:26,196.290000000,40
03/07/20,17:33:26,196.290000000,410
03/07/20,17:33:27,196.260000000,640
03/07/20,17:33:27,196.260000000,730
03/07/20,17:33:29,196.200000000,480
03/07/20,17:33:29,196.200000000,20
03/07/20,17:33:29,196.200000000,10
03/07/20,17:33:29,196.200000000,10
03/07/20,17:33:29,196.200000000,100
03/07/20,17:33:29,196.200000000,10
03/07/20,17:33:29,196.190000000,480
03/07/20,17:33:33,196.200000000,10
03/07/20,17:33:42,196.200000000,90
03/07/20,17:33:55,196.200000000,20
03/07/20,17:33:58,196.200000000,10
03/07/20,17:33:59,196.160000000,30
03/07/20,17:33:59,196.200000000,20
03/07/20,17:33:59,196.200000000,10
03/07/20,17:34:03,196.180000000,30
03/07/20,17:34:07,196.180000000,10
03/07/20,17:34:10,196.190000000,100
03/07/20,17:34:11,196.190000000,100
03/07/20,17:34:12,196.190000000,400
03/07/20,17:34:12,196.170000000,10
03/07/20,17:34:12,196.160000000,10
03/07/20,17:34:12,196.160000000,100
03/07/20,17:34:12,196.150000000,20
03/07/20,17:34:17,196.150000000,10
03/07/20,17:34:17,196.150000000,100
03/07/20,17:34:17,196.150000000,100
03/07/20,17:34:17,196.150000000,100
03/07/20,17:34:17,196.150000000,40
03/07/20,17:34:17,196.150000000,10
03/07/20,17:34:17,196.140000000,40
03/07/20,17:34:17,196.140000000,100
03/07/20,17:34:17,196.120000000,100
03/07/20,17:34:17,196.120000000,40
03/07/20,17:34:17,196.120000000,100
03/07/20,17:34:17,196.110000000,20
03/07/20,17:34:17,196.110000000,100
03/07/20,17:34:17,196.110000000,40
03/07/20,17:34:17,196.100000000,2020
03/07/20,17:34:17,196.100000000,80
03/07/20,17:34:17,196.150000000,250
03/07/20,17:34:18,196.140000000,20
03/07/20,17:34:18,196.190000000,100
03/07/20,17:34:19,196.190000000,450
03/07/20,17:34:23,196.130000000,100
03/07/20,17:34:24,196.180000000,20
03/07/20,17:34:24,196.180000000,10
03/07/20,17:34:25,196.180000000,100
03/07/20,17:34:31,196.130000000,30
03/07/20,17:34:31,196.150000000,30
03/07/20,17:34:36,196.150000000,570
03/07/20,17:34:36,196.150000000,1400
03/07/20,17:34:36,196.130000000,30
03/07/20,17:34:37,196.150000000,700
03/07/20,17:34:38,196.130000000,470
03/07/20,17:34:42,196.130000000,40
03/07/20,17:34:46,196.100000000,20
03/07/20,17:34:46,196.100000000,900
03/07/20,17:34:46,196.100000000,50
03/07/20,17:34:46,196.100000000,100
03/07/20,17:34:46,196.100000000,40
03/07/20,17:34:46,196.100000000,20
03/07/20,17:34:46,196.090000000,100
03/07/20,17:34:46,196.090000000,40
03/07/20,17:34:46,196.090000000,40
03/07/20,17:34:46,196.090000000,10
03/07/20,17:34:47,196.080000000,40
03/07/20,17:34:49,196.100000000,50
03/07/20,17:34:49,196.110000000,520
03/07/20,17:34:49,196.110000000,1500
03/07/20,17:34:52,196.110000000,10
03/07/20,17:34:52,196.100000000,330
03/07/20,17:34:52,196.100000000,150
03/07/20,17:34:54,196.080000000,60
03/07/20,17:34:54,196.080000000,500
03/07/20,17:34:54,196.080000000,40
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,30
03/07/20,17:34:54,196.070000000,10
03/07/20,17:34:54,196.070000000,100
03/07/20,17:34:54,196.070000000,10
03/07/20,17:34:59,196.110000000,370
03/07/20,17:35:00,196.090000000,30
03/07/20,17:35:00,196.080000000,100
03/07/20,17:35:00,196.060000000,100
03/07/20,17:35:00,196.060000000,100
03/07/20,17:35:00,196.060000000,100
03/07/20,17:35:00,196.060000000,100
03/07/20,17:35:00,196.060000000,30
03/07/20,17:35:01,196.110000000,200
03/07/20,17:35:03,196.060000000,70
03/07/20,17:35:03,196.060000000,100
03/07/20,17:35:03,196.060000000,30
03/07/20,17:35:04,196.070000000,2000
03/07/20,17:35:04,196.060000000,10
03/07/20,17:35:04,196.050000000,100
03/07/20,17:35:04,196.050000000,100
03/07/20,17:35:04,196.050000000,100
03/07/20,17:35:04,196.050000000,10
03/07/20,17:35:04,196.050000000,100
03/07/20,17:35:04,196.050000000,100
03/07/20,17:35:04,196.050000000,40
03/07/20,17:35:04,196.050000000,40
03/07/20,17:35:04,196.050000000,40
03/07/20,17:35:04,196.050000000,40
03/07/20,17:35:04,196.050000000,40
03/07/20,17:35:04,196.040000000,30
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,100
03/07/20,17:35:04,196.040000000,40
03/07/20,17:35:04,196.040000000,1000
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,480
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,500
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,100
03/07/20,17:35:04,196.030000000,220
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,40
03/07/20,17:35:04,196.030000000,2330
03/07/20,17:35:05,196.070000000,860
03/07/20,17:35:05,196.040000000,1080
03/07/20,17:35:09,196.030000000,1110
03/07/20,17:35:10,196.030000000,10
03/07/20,17:35:12,196.070000000,100
03/07/20,17:35:13,196.070000000,100
03/07/20,17:35:15,196.070000000,100
03/07/20,17:35:16,196.050000000,250
03/07/20,17:35:16,196.050000000,50
03/07/20,17:35:16,196.050000000,250
03/07/20,17:35:16,196.030000000,550
03/07/20,17:35:17,196.060000000,10
03/07/20,17:35:17,196.070000000,10
03/07/20,17:35:17,196.070000000,400
03/07/20,17:35:17,196.070000000,10
03/07/20,17:35:18,196.060000000,90
03/07/20,17:35:18,196.040000000,250
03/07/20,17:35:18,196.030000000,3980
03/07/20,17:35:18,196.030000000,300
03/07/20,17:35:18,196.030000000,300
03/07/20,17:35:18,196.030000000,300
03/07/20,17:35:18,196.020000000,480
03/07/20,17:35:18,196.020000000,480
03/07/20,17:35:18,196.020000000,40
03/07/20,17:35:18,196.020000000,1000
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,220
03/07/20,17:35:18,196.020000000,100
03/07/20,17:35:18,196.020000000,580
03/07/20,17:35:18,196.020000000,2020
03/07/20,17:35:18,196.020000000,3820
03/07/20,17:35:18,196.020000000,300
03/07/20,17:35:18,196.020000000,4440
03/07/20,17:35:19,196.060000000,680
03/07/20,17:35:19,196.040000000,250
03/07/20,17:35:19,196.040000000,300
03/07/20,17:35:19,196.020000000,1000
03/07/20,17:35:19,196.020000000,100
03/07/20,17:35:19,196.020000000,170
03/07/20,17:35:19,196.080000000,360
03/07/20,17:35:28,196.070000000,10
03/07/20,17:35:28,196.040000000,230
03/07/20,17:35:31,196.070000000,10
03/07/20,17:35:32,196.030000000,300
03/07/20,17:35:32,196.030000000,300
03/07/20,17:35:32,196.030000000,10
03/07/20,17:35:32,196.030000000,360
03/07/20,17:35:32,196.030000000,300
03/07/20,17:35:32,196.030000000,230
03/07/20,17:35:36,196.030000000,30
03/07/20,17:35:40,196.030000000,950
03/07/20,17:35:40,196.030000000,1000
03/07/20,17:35:43,196.060000000,200
03/07/20,17:35:45,196.040000000,820
03/07/20,17:35:45,196.040000000,10
03/07/20,17:35:46,196.040000000,730
03/07/20,17:35:47,196.040000000,320
03/07/20,17:35:52,196.060000000,10
03/07/20,17:35:52,196.050000000,50
03/07/20,17:35:52,196.040000000,40
03/07/20,17:35:53,196.040000000,20
03/07/20,17:35:54,196.060000000,810
03/07/20,17:35:54,196.060000000,720
03/07/20,17:35:56,196.060000000,10
03/07/20,17:35:56,196.060000000,30
03/07/20,17:35:57,196.080000000,20
03/07/20,17:35:57,196.080000000,10
03/07/20,17:35:57,196.080000000,10
03/07/20,17:35:57,196.080000000,1030
03/07/20,17:35:57,196.100000000,100
03/07/20,17:35:57,196.110000000,500
03/07/20,17:35:57,196.120000000,930
03/07/20,17:35:57,196.130000000,2020
03/07/20,17:35:57,196.130000000,2000
03/07/20,17:35:57,196.140000000,710
03/07/20,17:35:57,196.140000000,370
03/07/20,17:36:02,196.120000000,10
03/07/20,17:36:04,196.070000000,50
03/07/20,17:36:04,196.070000000,100
03/07/20,17:36:07,196.070000000,50
03/07/20,17:36:08,196.110000000,80
03/07/20,17:36:08,196.110000000,20
03/07/20,17:36:12,196.140000000,10
03/07/20,17:36:12,196.120000000,40
03/07/20,17:36:13,196.100000000,2000
03/07/20,17:36:14,196.100000000,20
03/07/20,17:36:14,196.080000000,10
03/07/20,17:36:14,196.080000000,70
03/07/20,17:36:25,196.130000000,40
03/07/20,17:36:29,196.100000000,2000
03/07/20,17:36:31,196.110000000,10
03/07/20,17:36:33,196.090000000,10
03/07/20,17:36:33,196.080000000,10
03/07/20,17:36:33,196.080000000,20
03/07/20,17:36:35,196.110000000,20
03/07/20,17:36:36,196.110000000,10
03/07/20,17:36:39,196.100000000,450
03/07/20,17:36:39,196.100000000,110
03/07/20,17:36:48,196.090000000,10
03/07/20,17:36:48,196.090000000,100
03/07/20,17:36:48,196.080000000,660
03/07/20,17:36:48,196.080000000,2020
03/07/20,17:36:48,196.080000000,100
03/07/20,17:36:48,196.070000000,20
03/07/20,17:36:49,196.080000000,110
03/07/20,17:36:49,196.100000000,390
03/07/20,17:36:52,196.100000000,50
03/07/20,17:36:52,196.100000000,100
03/07/20,17:36:55,196.110000000,30
03/07/20,17:36:58,196.100000000,130
03/07/20,17:36:58,196.100000000,70
03/07/20,17:36:58,196.100000000,10
03/07/20,17:36:58,196.100000000,100
03/07/20,17:37:00,196.080000000,100
03/07/20,17:37:00,196.080000000,100
03/07/20,17:37:00,196.070000000,280
03/07/20,17:37:00,196.070000000,30
03/07/20,17:37:01,196.100000000,1000
03/07/20,17:37:04,196.100000000,50
03/07/20,17:37:05,196.100000000,10
03/07/20,17:37:07,196.100000000,10
03/07/20,17:37:12,196.100000000,1930
03/07/20,17:37:12,196.100000000,70
03/07/20,17:37:12,196.100000000,30
03/07/20,17:37:12,196.100000000,20
03/07/20,17:37:13,196.070000000,30
03/07/20,17:37:13,196.070000000,30
03/07/20,17:37:13,196.070000000,10
03/07/20,17:37:13,196.070000000,100
03/07/20,17:37:16,196.080000000,70
03/07/20,17:37:19,196.060000000,100
03/07/20,17:37:19,196.060000000,100
03/07/20,17:37:19,196.060000000,100
03/07/20,17:37:19,196.060000000,100
03/07/20,17:37:24,196.070000000,10
03/07/20,17:37:24,196.060000000,200
03/07/20,17:37:24,196.060000000,10
03/07/20,17:37:24,196.060000000,100
03/07/20,17:37:24,196.060000000,10
03/07/20,17:37:25,196.050000000,300
03/07/20,17:37:25,196.050000000,100
03/07/20,17:37:25,196.050000000,10
03/07/20,17:37:28,196.040000000,40
03/07/20,17:37:28,196.040000000,10
03/07/20,17:37:28,196.040000000,100
03/07/20,17:37:28,196.040000000,10
03/07/20,17:37:28,196.040000000,100
03/07/20,17:37:28,196.040000000,300
03/07/20,17:37:28,196.040000000,10
03/07/20,17:37:28,196.040000000,10
03/07/20,17:37:28,196.040000000,100
03/07/20,17:37:28,196.030000000,300
03/07/20,17:37:28,196.030000000,300
03/07/20,17:37:28,196.030000000,300
03/07/20,17:37:28,196.030000000,50
03/07/20,17:37:28,196.030000000,50
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,300
03/07/20,17:37:28,196.030000000,10
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,100
03/07/20,17:37:28,196.030000000,80
03/07/20,17:37:28,196.020000000,300
03/07/20,17:37:28,196.020000000,300
03/07/20,17:37:28,196.020000000,300
03/07/20,17:37:28,196.020000000,30
03/07/20,17:37:30,196.040000000,10
03/07/20,17:37:32,196.050000000,2000
03/07/20,17:37:32,196.050000000,730
03/07/20,17:37:32,196.020000000,270
03/07/20,17:37:32,196.020000000,300
03/07/20,17:37:32,196.020000000,300
03/07/20,17:37:32,196.020000000,300
03/07/20,17:37:32,196.020000000,300
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,20
03/07/20,17:37:32,196.020000000,10
03/07/20,17:37:32,196.020000000,250
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,100
03/07/20,17:37:32,196.020000000,80
03/07/20,17:37:32,196.020000000,80
03/07/20,17:37:32,196.020000000,80
03/07/20,17:37:32,196.020000000,2020
03/07/20,17:37:32,196.020000000,820
03/07/20,17:37:32,196.010000000,400
03/07/20,17:37:32,196.010000000,10
03/07/20,17:37:32,196.010000000,480
03/07/20,17:37:32,196.010000000,480
03/07/20,17:37:32,196.010000000,40
03/07/20,17:37:32,196.010000000,430
03/07/20,17:37:33,196.040000000,10
03/07/20,17:37:36,196.040000000,190
03/07/20,17:37:36,196.020000000,310
03/07/20,17:37:38,196.060000000,30
03/07/20,17:37:38,196.060000000,20
03/07/20,17:37:43,196.060000000,10
03/07/20,17:37:45,196.060000000,1110
03/07/20,17:37:47,196.100000000,200
03/07/20,17:37:47,196.100000000,800
03/07/20,17:37:47,196.100000000,50
03/07/20,17:37:47,196.110000000,10
03/07/20,17:37:47,196.120000000,1240
03/07/20,17:37:47,196.120000000,760
03/07/20,17:37:47,196.120000000,50
03/07/20,17:37:47,196.130000000,1600
03/07/20,17:37:47,196.130000000,400
03/07/20,17:37:47,196.100000000,10
03/07/20,17:38:18,196.120000000,350
03/07/20,17:38:21,196.120000000,10
03/07/20,17:38:25,196.130000000,10
03/07/20,17:38:27,196.130000000,40
03/07/20,17:38:27,196.140000000,10
03/07/20,17:38:27,196.140000000,50
03/07/20,17:38:28,196.140000000,400
03/07/20,17:38:28,196.120000000,10
03/07/20,17:38:33,196.140000000,10
03/07/20,17:38:37,196.120000000,250
03/07/20,17:38:41,196.140000000,200
03/07/20,17:38:41,196.140000000,200
03/07/20,17:38:41,196.140000000,2140
03/07/20,17:38:41,196.140000000,5740
03/07/20,17:38:41,196.140000000,9850
03/07/20,17:38:41,196.140000000,80
03/07/20,17:38:41,196.140000000,40
03/07/20,17:38:41,196.170000000,30
03/07/20,17:38:41,196.170000000,20
03/07/20,17:38:41,196.170000000,40
03/07/20,17:38:41,196.180000000,10
03/07/20,17:38:41,196.180000000,40
03/07/20,17:38:41,196.180000000,10
03/07/20,17:38:41,196.190000000,540
03/07/20,17:38:41,196.190000000,2020
03/07/20,17:38:41,196.190000000,40
03/07/20,17:38:41,196.200000000,500
03/07/20,17:38:41,196.200000000,4000
03/07/20,17:38:41,196.200000000,40
03/07/20,17:38:41,196.200000000,500
03/07/20,17:38:41,196.200000000,80
03/07/20,17:38:41,196.210000000,2020
03/07/20,17:38:41,196.210000000,40
03/07/20,17:38:41,196.210000000,70
03/07/20,17:38:43,196.210000000,10
03/07/20,17:38:43,196.210000000,20
03/07/20,17:38:46,196.170000000,50
03/07/20,17:38:49,196.210000000,10
03/07/20,17:38:51,196.210000000,510
03/07/20,17:38:51,196.210000000,280
03/07/20,17:38:51,196.210000000,1000
03/07/20,17:38:51,196.210000000,600
03/07/20,17:38:53,196.180000000,1830
03/07/20,17:38:53,196.160000000,1740
03/07/20,17:38:59,196.200000000,80
03/07/20,17:38:59,196.200000000,80
03/07/20,17:38:59,196.200000000,30
03/07/20,17:39:02,196.190000000,10
03/07/20,17:39:04,196.190000000,90
03/07/20,17:39:04,196.190000000,40
03/07/20,17:39:04,196.200000000,20
03/07/20,17:39:11,196.200000000,30
03/07/20,17:39:11,196.200000000,40
03/07/20,17:39:11,196.200000000,40
03/07/20,17:39:11,196.200000000,40
03/07/20,17:39:11,196.210000000,80
03/07/20,17:39:11,196.210000000,80
03/07/20,17:39:11,196.210000000,80
03/07/20,17:39:11,196.210000000,80
03/07/20,17:39:11,196.210000000,40
03/07/20,17:39:11,196.210000000,40
03/07/20,17:39:11,196.210000000,40
03/07/20,17:39:11,196.210000000,40
03/07/20,17:39:11,196.210000000,540
03/07/20,17:39:11,196.210000000,80
03/07/20,17:39:11,196.210000000,40
03/07/20,17:39:11,196.220000000,80
03/07/20,17:39:11,196.220000000,40
03/07/20,17:39:11,196.220000000,80
03/07/20,17:39:11,196.220000000,40
03/07/20,17:39:11,196.230000000,80
03/07/20,17:39:11,196.230000000,40
03/07/20,17:39:11,196.230000000,40
03/07/20,17:39:11,196.230000000,80
03/07/20,17:39:11,196.230000000,40
03/07/20,17:39:11,196.230000000,40
03/07/20,17:39:11,196.230000000,2020
03/07/20,17:39:11,196.240000000,80
03/07/20,17:39:11,196.240000000,40
03/07/20,17:39:11,196.240000000,40
03/07/20,17:39:11,196.240000000,40
03/07/20,17:39:11,196.240000000,810
03/07/20,17:39:11,196.240000000,80
03/07/20,17:39:11,196.240000000,40
03/07/20,17:39:11,196.250000000,2020
03/07/20,17:39:11,196.250000000,80
03/07/20,17:39:11,196.250000000,40
03/07/20,17:39:11,196.250000000,40
03/07/20,17:39:11,196.250000000,80
03/07/20,17:39:11,196.250000000,60
03/07/20,17:39:15,196.210000000,460
03/07/20,17:39:15,196.210000000,100
03/07/20,17:39:16,196.210000000,100
03/07/20,17:39:20,196.210000000,60
03/07/20,17:39:21,196.220000000,80
03/07/20,17:39:23,196.230000000,60
03/07/20,17:39:25,196.220000000,10
03/07/20,17:39:26,196.220000000,60
03/07/20,17:39:27,196.230000000,20
03/07/20,17:39:30,196.220000000,20
03/07/20,17:39:34,196.230000000,460
03/07/20,17:39:34,196.230000000,40
03/07/20,17:39:36,196.220000000,200
03/07/20,17:39:36,196.220000000,50
03/07/20,17:39:37,196.210000000,310
03/07/20,17:39:39,196.220000000,10
03/07/20,17:39:40,196.200000000,270
03/07/20,17:39:42,196.150000000,2000
